model,IFEval,BBH,MATH,GPQA,MUSR,MMLU_PRO
sthenno/tempesthenno-nuslerp-0124,0.7003982765728267,0.6468547741903091,0.41163142,0.3901006711409396,0.48592708333333334,0.5352393617021277
sthenno/tempesthenno-ppo-ckpt40,0.7923221496739761,0.6549600322869433,0.4735649546827795,0.3775167785234899,0.4351770833333333,0.5291722074468085
sthenno/tempesthenno-sft-0309-ckpt10,0.7743620260907724,0.6551647758995857,0.47205438066465255,0.3716442953020134,0.4364166666666667,0.5257646276595744
sthenno/tempesthenno-sft-0314-stage1-ckpt50,0.7393659933421101,0.6601015847983588,0.46827794561933533,0.3733221476510067,0.44286458333333334,0.5301695478723404
sthenno/tempestissimo-14b-0309,0.7548781677061308,0.6587329699954757,0.479607251,0.36661073825503354,0.43123958333333334,0.528091755
sthenno-com/miscii-14b-0130,0.6647029880716498,0.6505409113818335,0.43202416918429004,0.38171140939597314,0.4911666666666667,0.5363198138297872
sthenno-com/miscii-14b-0218,0.7655941790006073,0.6558708629267258,0.5143504531722054,0.38338926174496646,0.4272708333333333,0.5297539893617021
sthenno-com/miscii-14b-1028,0.8236711924360696,0.644833405,0.5030211480362538,0.3565436241610738,0.41815625,0.5152925531914894
sthenno-com/miscii-14b-1225,0.787800813,0.6571708988407374,0.4516616314199396,0.3775167785234899,0.4365729166666667,0.5271775265957447
streamerbtw1002/Nexuim-R1-7B-Instruct,0.6934289906337407,0.5175174748142363,0.44561933534743203,0.25922818791946306,0.33555208333333336,0.413813165
stupidity-ai/Llama-3-8B-Instruct-MultiMoose,0.23181048506850713,0.2822965317600308,0,0.2533557046979866,0.3485416666666667,0.109375
suayptalha/Clarus-7B-v0.1,0.7454110648634512,0.5496611433440965,0.49244712990936557,0.3070469798657718,0.44295833333333334,0.4387466755319149
suayptalha/Clarus-7B-v0.2,0.7679423928509688,0.5490057426751466,0.48564954682779454,0.30201342281879195,0.44165625000000003,0.4399933510638298
suayptalha/Clarus-7B-v0.3,0.7509064836855099,0.5525985716155296,0.4879154078549849,0.31208053691275167,0.44022916666666667,0.4384973404255319
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.7092658590318134,0.44517853159705956,0.20921450151057402,0.2609060402684564,0.33958333333333335,0.29778922872340424
suayptalha/Falcon3-Jessi-v0.4-7B-Slerp,0.7676176988169169,0.5590927389495824,0.39652567975830816,0.31208053691275167,0.48121875000000003,0.406000665
suayptalha/HomerCreativeAnvita-Mix-Qw7B,0.7807816593305763,0.5564653181490319,0.3610271903323263,0.3145973154362416,0.44159375,0.4444813829787234
suayptalha/Komodo-Llama-3.2-3B-v2-fp16,0.6340532010620709,0.43549964909074995,0.10649546827794562,0.27768456375838924,0.34057291666666667,0.28523936170212766
suayptalha/Lamarckvergence-14B,0.7655941790006073,0.651698574,0.5400302114803626,0.36325503355704697,0.44215625000000003,0.5283410904255319
suayptalha/Lix-14B-v0.1,0.7813313120298586,0.6607910825152539,0.5294561933534743,0.3699664429530201,0.43378125,0.5314162234042553
suayptalha/Luminis-phi-4,0.6900069593124022,0.6920213038130584,0.4637462235649547,0.35151006711409394,0.45715625,0.5423869680851063
suayptalha/Maestro-10B,0.7767601076255447,0.5746090622656775,0.19108761329305135,0.33305369127516776,0.43972916666666667,0.42179188829787234
suayptalha/Rombos-2.5-T.E-8.1,0.6925047762159957,0.5514641249478369,0.49244712990936557,0.311241611,0.41663541666666665,0.4445644946808511
sumink/Qmerft,0.15639724819035714,0.29390930175643937,0.002265861,0.2525167785234899,0.36876041666666665,0.11569148936170212
sumink/Qwenftmodel,0.17290899258412123,0.38226970256668574,0.089123867,0.25671140939597314,0.36171875000000003,0.23387632978723405
sumink/Qwenmplus,0.20403307668098425,0.3675511408391697,0.024924471299093656,0.28523489932885904,0.38283333333333336,0.19921875
sumink/Qwensci,0.17398281005509825,0.3281870591856875,0.020392749,0.25838926174496646,0.3608854166666667,0.12599734042553193
sumink/bbhqwen,0.18085236062536292,0.3388245916050106,0.010574018126888218,0.2575503355704698,0.43523958333333335,0.16165226063829788
sumink/bbhqwen2,0.15329991090307052,0.30663248168563745,0.006042296,0.2625838926174497,0.44305208333333335,0.1149434840425532
sumink/bbhqwen3,0.1942911474886634,0.2950842029929075,0,0.2575503355704698,0.3796145833333333,0.11660571808510638
sumink/bbhqwen4,0.14485675784695717,0.3199395559502713,0.006042296,0.24412751677852348,0.4028958333333333,0.15093085106382978
